id,set_id,localId,name,set_name,grade,price,sold_date,title,set_phrase_from_title,set_match_name,set_match_score
me02-129,me02,129,Dawn,Phantasmal Flames,ACE 10,£63.10,Sold 31 Mar 2026,Dawn 129/094 Phantasmal Flames Graded Ace 10 Gem Mint (perfect subgrades),Phantasmal Flames Graded Ace,Phantasmal Flames,0.756
swsh8-270,swsh8,270,Espeon VMAX,Fusion Strike,ACE 10,£330.00,Sold 31 Mar 2026,Espeon VMAX Alternate Art Secret 270/264 Swsh08 Fusion Strike ace 10 perfect sub,Swsh08 Fusion Strike ace,Fusion Strike,0.703
sv06.5-071,sv06.5,71,Cresselia,Shrouded Fable,ACE 10,£44.99,Sold 30 Mar 2026,Pokémon Cresselia 071/062 - Shrouded Fable Illustration Rare - ACE 10,- Shrouded Fable Illustration,Shrouded Fable,0.683
me02.5-275,me02.5,275,Mega Froslass ex,Ascended Heroes,ACE 10,£83.90,Sold 30 Mar 2026,Mega Froslass EX 275/217 Ascended Heroes ACE 10 GEM MINT SIR Pokémon TCG,Ascended Heroes ACE 10,Ascended Heroes,0.811
sm11-226,sm11,226,Mega Sableye & Tyranitar GX,Unified Minds,ACE 10,£420.00,Sold 30 Mar 2026,Mega Sableye & Tyranitar GX 226/236 | Unified Minds | Ace 10 | Pokemon TCG,| Unified Minds |,Unified Minds,1.0
swsh7-169,swsh7,169,Flareon V,Evolving Skies,ACE 9,£21.50,Sold 30 Mar 2026,Flareon V #169/203 2021 Evolving Skies Full Art ACE 9,Evolving Skies Full Art,Evolving Skies,0.757
sv08.5-014,sv08.5,14,Flareon ex,Prismatic Evolutions,ACE 10,£42.00,Sold 30 Mar 2026,Flareon EX 014/131 Prismatic Evolutions ACE 10 GEM MINT - Pokémon TCG,Prismatic Evolutions ACE 10,Prismatic Evolutions,0.851
me02.5-284,me02.5,284,Mega Gengar ex,Ascended Heroes,ACE 10,"£1,587.70",Sold 30 Mar 2026,Mega Gengar EX 284/217 Ascended Heroes ACE 10 GEM MINT PERFECT SUB GRADES SIR,Ascended Heroes ACE 10,Ascended Heroes,0.811
me02-125,me02,125,Mega Charizard X ex,Phantasmal Flames,ACE 10,"£1,077.70",Sold 30 Mar 2026,🔥 Pokémon Mega Charizard 125/094 Phantasmal Flames Ace 10 Perfect Subgrades 🔥,Phantasmal Flames Ace 10,Phantasmal Flames,0.829
sv10-209,sv10,209,Ethan's Ho-Oh ex,Destined Rivals,ACE 10,£27.22,Sold 30 Mar 2026,Pokémon TCG: Ethan's Ho-Oh ex 209/182 Sv10: Destined Rivals Secret Rare Ace 10,Sv10: Destined Rivals Secret,Destined Rivals,0.714
me02.5-273,me02.5,273,Mega Emboar ex,Ascended Heroes,ACE 10,£159.99,Sold 30 Mar 2026,Mega Emboar EX 273/217 SIR Ascend Heroes Ace 10 Gem Mint Pokemon Card,SIR Ascend Heroes Ace,Ascended Heroes,0.722
swsh12.5-GG68,swsh12.5,GG68,Origin Forme Dialga VSTAR,Crown Zenith,ACE 10,£141.10,Sold 30 Mar 2026,Origin Forme Dialga VSTAR GG68/GG70 Crown Zenith Ace 10 Card,Crown Zenith Ace 10,Crown Zenith,0.774
swsh12.5-GG67,swsh12.5,GG67,Origin Forme Palkia VSTAR,Crown Zenith,ACE 10,£125.50,Sold 30 Mar 2026,Pokémon TCG Origin Forme Palkia VSTAR GG67/GG70 Ace 10 Crown Zenith,Ace 10 Crown Zenith,Crown Zenith,0.774
sv08.5-167,sv08.5,167,Eevee ex,Prismatic Evolutions,ACE 9,£94.30,Sold 30 Mar 2026,Pokemon Eevee EX 167/131 Prismatic Evolutions SIR ACE 9 Graded Mint,Prismatic Evolutions SIR ACE,Prismatic Evolutions,0.833
me02-125,me02,125,Mega Charizard X ex,Phantasmal Flames,ACE 10,"£1,230.70",Sold 30 Mar 2026,Mega Charizard x EX 125/094 Phantasmal Flames Holo ACE 10 **PERFECT SUBGRADES**,Phantasmal Flames Holo ACE,Phantasmal Flames,0.791
sv01-245,sv01,245,Gardevoir ex,Scarlet & Violet,ACE 10,£95.00,Sold 30 Mar 2026,Pokemon TCG: Gardevoir ex 245/198 - Scarlet & Violet Base - Ace 10 perfect subs,- Scarlet & Violet,Scarlet & Violet,1.0
sv10.5w-098,sv10.5w,98,Emboar,White Flare,ACE 10,£38.35,Sold 30 Mar 2026,Pokémon TCG Emboar 098/086 ENGLISH White Flare - GEM MINT ACE 10,ENGLISH White Flare -,White Flare,0.733
sv10.5w-166,sv10.5w,166,Reshiram ex,White Flare,ACE 10,£167.10,Sold 30 Mar 2026,Reshiram EX 166/086 SIR White Flare ACE 10 Pokemon TCG,SIR White Flare ACE,White Flare,0.733
xy8-154,xy8,154,M Houndoom EX,BREAKthrough,ACE 9,£78.70,Sold 30 Mar 2026,Pokémon TCG Mega Houndoom EX Full Art Ultra Rare 154/162 Breakthrough Ace 9!,Breakthrough Ace 9!,BREAKthrough,0.8
sv04.5-234,sv04.5,234,Charizard ex,Paldean Fates,ACE 10,£395.00,Sold 30 Mar 2026,Charizard EX - 234/091 - Paldean Fates - SIR - ACE 10,- Paldean Fates -,Paldean Fates,1.0
me01-177,me01,177,Mega Venusaur ex,Mega Evolution,ACE 10,£151.50,Sold 30 Mar 2026,Pokemon TCG: Mega Venusaur ex 177/132 - Mega Evolution - Ace 10 (PERFECT),- Mega Evolution -,Mega Evolution,1.0
sm7-173,sm7,173,Mr. Mime GX,Celestial Storm,ACE 10,£96.38,Sold 30 Mar 2026,2018 Pokémon Mr. Mime GX Secret Rare 173/168 Celestial Storm ACE 10 Gem Mint,Celestial Storm ACE 10,Celestial Storm,0.811
me01-146,me01,146,Marshadow,Mega Evolution,ACE 10,£34.91,Sold 30 Mar 2026,Marshadow - ACE 10 GEM MINT 146/132 - Mega Evolution - Illustration Rare,- Mega Evolution -,Mega Evolution,1.0
sv04.5-160,sv04.5,160,Mimikyu,Paldean Fates,ACE 10,£47.04,Sold 30 Mar 2026,POKEMON MIMIKYU 160/091 SHINY RARE PALDEAN FATES 2024 ACE 10,SHINY RARE PALDEAN FATES,Paldean Fates,0.703
swsh9-157,swsh9,157,Pikachu V,Brilliant Stars,ACE 10,£63.04,Sold 30 Mar 2026,Pikachu V 157/172 Brilliant Stars ACE 10 GEM MINT,Brilliant Stars ACE 10,Brilliant Stars,0.811
swsh11-186,swsh11,186,Giratina V,Lost Origin,ACE 10,"£1,100.00",Sold 30 Mar 2026,Giratina v 186/196 Pokémon TCG Lost Origin Secret Rare Alternate Art Ace 10,Pokémon TCG Lost Origin,Lost Origin,0.667
sv01-173,sv01,173,Energy Switch,Scarlet & Violet,ACE 9,£25.54,Sold 30 Mar 2026,Pokémon Pikachu TCG 173/165 AR Scarlet & Violet 151 Ace 9 Japan Mint,AR Scarlet & Violet,Scarlet & Violet,0.909
sv08.5-041,sv08.5,41,Sylveon ex,Prismatic Evolutions,ACE 10,£31.04,Sold 30 Mar 2026,Sylveon Ex - 041/131 - Prismatic Evolutions - Holo Stamped - ACE 10 Gem Mint,- Prismatic Evolutions -,Prismatic Evolutions,1.0
sv03-228,sv03,228,Charizard ex,Obsidian Flames,ACE 10,£92.98,Sold 30 Mar 2026,Charizard EX 228/197 SV3 Obsidian Flames Gold Hyper Rare Pokemon 2023 Ace 10,SV3 Obsidian Flames Gold,Obsidian Flames,0.769
sm115-44,sm115,44,Moltres & Zapdos & Articuno GX,Hidden Fates,ACE 9,£39.99,Sold 30 Mar 2026,ACE 9 Moltres Zapdos Articuno GX 44/68 Hidden Fates 20199,Hidden Fates 20199,Hidden Fates,0.8
cel25-7,cel25,7,Flying Pikachu VMAX,Celebrations,ACE 10,£46.15,Sold 30 Mar 2026,FLYING PIKACHU VMAX 007/025 CRLEBRATIONS ACE 10,CRLEBRATIONS ACE 10,Celebrations,0.71
sv10-208,sv10,208,Team Rocket's Moltres ex,Destined Rivals,ACE 10,£42.30,Sold 30 Mar 2026,Pokémon TCG Team Rocket's Moltres EX 208/182 Destined Rivals Stamped Card Ace 10,Destined Rivals Stamped Card,Destined Rivals,0.698
sv01-245,sv01,245,Gardevoir ex,Scarlet & Violet,ACE 10,£90.00,Sold 30 Mar 2026,Pokemon TCG: Gardevoir ex 245/198 - Scarlet & Violet Base - Ace 10,- Scarlet & Violet,Scarlet & Violet,1.0
sv08-213,sv08,213,Kecleon,Surging Sparks,ACE 10,£37.10,Sold 30 Mar 2026,Pokémon TCG Kecleon 213/191 Art Rare Surging Sparks ACE 10 Gem Mint,Art Rare Surging Sparks,Surging Sparks,0.757
swsh9-183,swsh9,183,Galarian Moltres V,Brilliant Stars,ACE 9,£27.76,Sold 30 Mar 2026,Galarian Moltres V 183/172 Pokemon Brilliant Stars ACE 9 Mint Graded Secret Rare,Pokemon Brilliant Stars ACE,Brilliant Stars,0.714
sv10-209,sv10,209,Ethan's Ho-Oh ex,Destined Rivals,ACE 10,£30.00,Sold 30 Mar 2026,Ethan's Ho-Oh EX 209/182 Destined Rivals Secret Rare Pokemon Card- Ace 10 MINT,Destined Rivals Secret Rare,Destined Rivals,0.714
gym2-84,gym2,84,Lt. Surge's Pikachu,Gym Challenge,ACE 10,£330.00,Sold 30 Mar 2026,Vintage Pokemon Lt. Surge's Pikachu 84/132 Gym Challenge 2000 Ace 10,Gym Challenge Ace 10,Gym Challenge,0.788
sv08-238,sv08,238,Pikachu ex,Surging Sparks,ACE 10,£404.50,Sold 30 Mar 2026,Pokemon TCG - Pikachu ex 238/191 Surging Sparks - Ace 10 Graded,Surging Sparks - Ace,Surging Sparks,0.848
me02.5-271,me02.5,271,Mega Dragonite ex,Ascended Heroes,ACE 10,£74.95,Sold 30 Mar 2026,MEGA DRAGONITE EX 271/217 ASCENDED HEROES ACE 10 Pokemon,ASCENDED HEROES ACE 10,Ascended Heroes,0.811
sv01-085,sv01,85,Kirlia,Scarlet & Violet,ACE 10,£24.10,Sold 30 Mar 2026,Pecharunt ex 085/064 Pokémon Scarlet & Violet Shrouded Fable Ultra Rare ACE 10,Pokémon Scarlet & Violet,Scarlet & Violet,0.811
me01-177,me01,177,Mega Venusaur ex,Mega Evolution,ACE 10,£145.00,Sold 30 Mar 2026,Mega Venusaur EX 177/132 ACE 10 Mega Evolutions Pokemon TCG,ACE 10 Mega Evolutions,Mega Evolution,0.778
sv09-030,sv09,30,Reshiram ex,Journey Together,ACE 10,£21.50,Sold 30 Mar 2026,Reshiram ex 030/159 Stamped - Journey Together ACE 10 Pokemon TCG,Stamped - Journey Together,Journey Together,0.78
sv09-184,sv09,184,Lillie's Clefairy ex,Journey Together,ACE 10,£180.00,Sold 30 Mar 2026,Pokémon TCG Lillie's Clefairy EX 184/159 SIR Journey Together Ace 10 Gem Mint,SIR Journey Together Ace,Journey Together,0.8
me02.5-268,me02.5,268,Mega Hawlucha ex,Ascended Heroes,ACE 9,£9.03,Sold 30 Mar 2026,Mega Hawlucha Ex 268/217 Ascended Heroes Mega Attack Pokemon TCG ACE 9,Ascended Heroes Mega Attack,Ascended Heroes,0.714
sv10.5b-168,sv10.5b,168,Excadrill ex,Black Bolt,ACE 10,£41.99,Sold 30 Mar 2026,Excadrill EX - SIR 168/086 - Black Bolt - Ace 10 (perfect sub-grades),- Black Bolt -,Black Bolt,1.0
swsh12.5-GG35,swsh12.5,GG35,Leafeon VSTAR,Crown Zenith,ACE 10,£104.70,Sold 30 Mar 2026,Leafeon VSTAR GG35/GG70 ACE 10 Crown Zenith Pokemon TCG (Perfect Subgrades),ACE 10 Crown Zenith,Crown Zenith,0.774
swsh7-184,swsh7,184,Sylveon V,Evolving Skies,ACE 10,£198.30,Sold 30 Mar 2026,ACE 10 Sylveon V 184/203 Evolving Skies Alt Art Holo Pokemon Card - with guard,Evolving Skies Alt Art,Evolving Skies,0.778
sv10-193,sv10,193,Misty's Psyduck,Destined Rivals,ACE 10,£125.50,Sold 30 Mar 2026,Misty's Psyduck 193/182 - Destined Rivals - Pokemon TCG Card - ACE 10,- Destined Rivals -,Destined Rivals,1.0
sv10-232,sv10,232,Cynthia's Garchomp ex,Destined Rivals,ACE 10,£235.00,Sold 30 Mar 2026,cynthia's garchomp ex 232/182 ACE 10 2025 Destined Rivles Gem Mint,ACE 10 Destined Rivles,Destined Rivals,0.757
sv10.5b-132,sv10.5b,132,Venipede,Black Bolt,ACE 10,£31.89,Sold 30 Mar 2026,Pokémon TCG - Venipede 132/086 - Black Bolt - ACE 10 Gem Mint,- Black Bolt -,Black Bolt,1.0
sv01-199,sv01,199,Tarountula,Scarlet & Violet,ACE 9,£322.90,Sold 30 Mar 2026,Pokémon Charizard EX 199/165 Scarlet & Violet 151 Sir Ace 9 Mint,Scarlet & Violet 151,Scarlet & Violet,0.882
sm11-221,sm11,221,Raichu & Alolan Raichu GX,Unified Minds,ACE 10,£567.70,Sold 30 Mar 2026,Pokemon TCG Raichu Alolan Raichu GX Card 221/236 Unified Minds ACE 10,Unified Minds ACE 10,Unified Minds,0.788
sv01-211,sv01,211,Ralts,Scarlet & Violet,ACE 8,£24.99,Sold 30 Mar 2026,Ralts 211/198 Pokémon Scarlet Violet Base Illustration Rare - Ace 8,Pokémon Scarlet Violet Base,Scarlet & Violet,0.683
sv08-215,sv08,215,Durant ex,Surging Sparks,ACE 10,£21.49,Sold 30 Mar 2026,Pokémon TCG - Durant ex 215/191 - Surging Sparks - ACE 10 Gem Mint,- Surging Sparks -,Surging Sparks,1.0
swsh12.5-GG52,swsh12.5,GG52,Hisuian Samurott VSTAR,Crown Zenith,ACE 10,£37.10,Sold 30 Mar 2026,Hisuian Samurott VStar GG52/GG70 Crown Zenith ACE 10 PERFECT SUBGRADES,Crown Zenith ACE 10,Crown Zenith,0.774
me01-151,me01,151,Spearow,Mega Evolution,ACE 10,£30.86,Sold 30 Mar 2026,Pokemon Cards Spearow 151/132 Mega Evolution - ACE 10,Mega Evolution - ACE,Mega Evolution,0.848
me02.5-268,me02.5,268,Mega Hawlucha ex,Ascended Heroes,ACE 10,£32.00,Sold 30 Mar 2026,Mega Hawlucha Ex 268/217 Ascended Heroes Mega Attack Pokemon TCG ACE 10,Ascended Heroes Mega Attack,Ascended Heroes,0.714
sv10.5w-168,sv10.5w,168,Jellicent ex,White Flare,ACE 10,£119.95,Sold 30 Mar 2026,Pokémon TCG: Reshiram Ex SAR 168/086 - White Flare Japanese - ACE 10,- White Flare Japanese,White Flare,0.71
me02.5-294,me02.5,294,Mega Charizard Y ex,Ascended Heroes,ACE 9,£355.00,Sold 30 Mar 2026,Ace 9 Mega Charizard Y Ex 294/217 - Ascended Heroes Gold Hyper Rare,- Ascended Heroes Gold,Ascended Heroes,0.857
me02.5-243,me02.5,243,Mightyena,Ascended Heroes,ACE 10,£40.22,Sold 30 Mar 2026,Pokemon TCG Mightyena IR 243/217 Ascended Heroes Ace 10 Perfect Subs,Ascended Heroes Ace 10,Ascended Heroes,0.811
me02.5-243,me02.5,243,Mightyena,Ascended Heroes,ACE 10,£42.35,Sold 30 Mar 2026,Mightyena IR 243/217 Ascended Heroes Ace 10 Perfect Subs,Ascended Heroes Ace 10,Ascended Heroes,0.811
me01-180,me01,180,Mega Absol ex,Mega Evolution,ACE 10,£78.00,Sold 30 Mar 2026,Mega Absol Ex SIR 180/132 Mega Evolution Ace 10 Perfect 💎🔥,Mega Evolution Ace 10,Mega Evolution,0.8
me01-180,me01,180,Mega Absol ex,Mega Evolution,ACE 10,£75.00,Sold 30 Mar 2026,Pokémon TCG Mega Absol EX 180/132 Secret Rare Mega Evolutions ACE 10 Gem Mint,Secret Rare Mega Evolutions,Mega Evolution,0.683
swsh11-TG16,swsh11,TG16,Pikachu V,Lost Origin,ACE 9,£62.94,Sold 30 Mar 2026,Pokemon TCG Pikachu V TG16/TG30 Lost Origin Ace 9 MINT,Lost Origin Ace 9,Lost Origin,0.786
swsh10-TG23,swsh10,TG23,Garchomp V,Astral Radiance,ACE 10,£125.50,Sold 30 Mar 2026,Garchomp V TG23/TG30 Astral Radiance Ace 10 Gem Mint Pokémon,Astral Radiance Ace 10,Astral Radiance,0.811
me02-108,me02,108,Mega Heracross ex,Phantasmal Flames,ACE 10,£20.00,Sold 30 Mar 2026,Mega Heracross EX 108/094 Phantasmal flames ACE 10,Phantasmal flames ACE 10,Phantasmal Flames,0.829
me02-108,me02,108,Mega Heracross ex,Phantasmal Flames,ACE 10,£15.54,Sold 30 Mar 2026,Mega Heracross EX 108/094 Phantasmal flames ACE 10,Phantasmal flames ACE 10,Phantasmal Flames,0.829
sv08-240,sv08,240,Hydreigon ex,Surging Sparks,ACE 10,£63.10,Sold 30 Mar 2026,Pokémon TCG - Hydreigon EX 240/191 Surging Sparks SIR ACE 10 Perfect Sub Grades,Surging Sparks SIR ACE,Surging Sparks,0.778
sv10.5b-172,sv10.5b,172,Zekrom ex,Black Bolt,ACE 10,£358.60,Sold 30 Mar 2026,Zekrom ex 172/086 Sv: Black Bolt Ace 10 Ace Label perfect sub!,Sv: Black Bolt Ace,Black Bolt,0.741
me02-118,me02,118,Dawn,Phantasmal Flames,ACE 8,£10.79,Sold 30 Mar 2026,Dawn 118/094 Me02: Phantasmal Flames Holo ACE 8 Near Mint,Me02: Phantasmal Flames Holo,Phantasmal Flames,0.773
sv08.5-156,sv08.5,156,Sylveon ex,Prismatic Evolutions,ACE 9,£271.10,Sold 30 Mar 2026,Sylveon ex 156/131 Prismatic Evolutions Holo ACE 9,Prismatic Evolutions Holo ACE,Prismatic Evolutions,0.816
sv03-223,sv03,223,Charizard ex,Obsidian Flames,ACE 9,£88.06,Sold 30 Mar 2026,Charizard EX Special Illustration Rare Card 223/197 Obsidian Flames Ace 9,Obsidian Flames Ace 9,Obsidian Flames,0.833
me01-153,me01,153,Gumshoos,Mega Evolution,ACE 10,£25.00,Sold 30 Mar 2026,Gumshoos 153/132 - Mega Evolution IR - Ace 10 - Perfect Subgrades - Pokemon TCG,- Mega Evolution IR,Mega Evolution,0.903
swsh12.5-GG43,swsh12.5,GG43,Zeraora VSTAR,Crown Zenith,ACE 10,£50.00,Sold 30 Mar 2026,Pokemon TCG - Zeraora VSTAR GG43/GG70 - Crown Zenith - Graded - ACE 10,- Crown Zenith -,Crown Zenith,1.0
ex6-42,ex6,42,Onix,FireRed & LeafGreen,ACE 9,£109.99,Sold 30 Mar 2026,Unlimited Electrode EX 042/082 FireRed & Leaf Green Japanese ACE 9,FireRed & Leaf Green,FireRed & LeafGreen,0.973
swsh3-21,swsh3,21,Houndoom V,Darkness Ablaze,ACE 9,£26.69,Sold 30 Mar 2026,Houndoom V 021/189 Darkness Ablaze - English Ace 9 Pokemon TCG,Darkness Ablaze - English,Darkness Ablaze,0.769
swsh9-TG17,swsh9,TG17,Mimikyu VMAX,Brilliant Stars,ACE 9,£40.22,Sold 30 Mar 2026,Mimikyu Vmax Ace 9 TG17/TG30 Brilliant Stars Graded Pokemon Card Special Art ENG,Brilliant Stars Graded Pokemon,Brilliant Stars,0.667
me02.5-280,me02.5,280,Lillie's Clefairy ex,Ascended Heroes,ACE 10,£206.62,Sold 30 Mar 2026,2026 Pokemon TCG Lillie’s Clefairy EX 280/217 SIR Ascended Heroes ACE 10,SIR Ascended Heroes ACE,Ascended Heroes,0.789
me02.5-278,me02.5,278,Mega Eelektross ex,Ascended Heroes,ACE 9,£33.98,Sold 30 Mar 2026,Mega Eelektross Ex SIR 278/217 Ascended Heroes ACE 9,Ascended Heroes ACE 9,Ascended Heroes,0.833
swsh9-018,swsh9,18,Charizard VSTAR,Brilliant Stars,ACE 10,£66.49,Sold 29 Mar 2026,Charizard VSTAR 018/172 Ace 10 Brilliant Stars Graded Pokemon Card Rare Art Holo,Ace 10 Brilliant Stars,Brilliant Stars,0.811
swsh12.5-160,swsh12.5,160,Pikachu,Crown Zenith,ACE 9,£48.00,Sold 29 Mar 2026,"Pikachu 160/159 Crown Zenith TCG Graded Card Ace 9 Mint, Low pop grade",Crown Zenith TCG Graded,Crown Zenith,0.686
me02-013,me02,13,Mega Charizard X ex,Phantasmal Flames,ACE 10,£37.10,Sold 29 Mar 2026,Mega Charizard X EX 013/094 Phantasmal Flames ACE 10 Perfect Subgrades,Phantasmal Flames ACE 10,Phantasmal Flames,0.829
sv08.5-149,sv08.5,149,Vaporeon ex,Prismatic Evolutions,ACE 10,£302.30,Sold 29 Mar 2026,Pokémon - VAPOREON EX - 149/131 - Prismatic Evolutions - ACE 10,- Prismatic Evolutions -,Prismatic Evolutions,1.0
me02-125,me02,125,Mega Charizard X ex,Phantasmal Flames,ACE 10,"£1,026.70",Sold 29 Mar 2026,Mega Charizard X ex 125/094 - Phantasmal Flames - ACE 10 - Perfect Sub Grades,- Phantasmal Flames -,Phantasmal Flames,1.0
swsh10.5-019,swsh10.5,19,Slowpoke,Pokémon GO,ACE 10,£50.00,Sold 29 Mar 2026,Magikarp & Wailord GX 019/095 -Pokemon 2018 Tag Bolt - ACE 10. Perfect Subgrades,-Pokemon Tag Bolt -,Pokémon GO,0.72
me02.5-269,me02.5,269,Mega Gengar ex,Ascended Heroes,ACE 10,£125.50,Sold 29 Mar 2026,Mega Gengar Ex 269/217 Ascended Heroes ACE 10 (Perfect Subgrades) Pokemon Card,Ascended Heroes ACE 10,Ascended Heroes,0.811
me02-109,me02,109,Mega Charizard X ex,Phantasmal Flames,ACE 10,£68.99,Sold 29 Mar 2026,Pokemon Charizard EX 109/094 Phantasmal Flames ACE 10 **PERFECT SUBGRADES**,Phantasmal Flames ACE 10,Phantasmal Flames,0.829
swsh8-157,swsh8,157,Gengar VMAX,Fusion Strike,ACE 10,£104.23,Sold 29 Mar 2026,Pokemon TCG - Gengar VMAX 157/264 - Fusion Strike - Graded - ACE 10,- Fusion Strike -,Fusion Strike,1.0
sv05-177,sv05,177,Gastly,Temporal Forces,ACE 10,£123.42,Sold 29 Mar 2026,"Pokémon TCG Gastly 177/162 Temporal Forces Ace 10 Gem mint,",Temporal Forces Ace 10,Temporal Forces,0.811
me02-109,me02,109,Mega Charizard X ex,Phantasmal Flames,ACE 10,£55.08,Sold 29 Mar 2026,Pokémon – Mega Charizard X ex – Secret Rare 109/094 – Phantasmal Flames – ACE 10,– Phantasmal Flames –,Phantasmal Flames,1.0
sv05-193,sv05,193,Gengar ex,Temporal Forces,ACE 10,£88.00,Sold 29 Mar 2026,Gengar EX 193/162 Secret Rare Temporal Forces ACE 10,Secret Rare Temporal Forces,Temporal Forces,0.714
me02-013,me02,13,Mega Charizard X ex,Phantasmal Flames,ACE 10,£31.89,Sold 29 Mar 2026,Ace 10 Mega Charizard X EX 013/094 - Phantasmal Flames,- Phantasmal Flames,Phantasmal Flames,1.0
me02-098,me02,98,Piplup,Phantasmal Flames,ACE 9,£18.36,Sold 29 Mar 2026,Piplup 098/094 Phantasmal Flames ACE 9 MINT Pokemon TCG,Phantasmal Flames ACE 9,Phantasmal Flames,0.85
me02-109,me02,109,Mega Charizard X ex,Phantasmal Flames,ACE 9,£33.08,Sold 29 Mar 2026,Mega Charizard X EX 109/094 Phantasmal Flames Secret Rare 2025 ACE 9 Pokemon TCG,Phantasmal Flames Secret Rare,Phantasmal Flames,0.739
sv10-049,sv10,49,Misty's Gyarados,Destined Rivals,ACE 10,£182.70,Sold 29 Mar 2026,Misty's Gyarados (Prerelease Staff) 049/182 Sv10: Destined Rivals Holo ACE 10,Sv10: Destined Rivals Holo,Destined Rivals,0.75
sv08.5-014,sv08.5,14,Flareon ex,Prismatic Evolutions,ACE 10,£52.70,Sold 29 Mar 2026,Flareon Ex - 014/131 - Prismatic Evolutions - Holo Stamped - ACE 10 Gem Mint,- Prismatic Evolutions -,Prismatic Evolutions,1.0
sv08.5-023,sv08.5,23,Vaporeon ex,Prismatic Evolutions,ACE 10,£47.50,Sold 29 Mar 2026,Vaporeon Ex - 023/131 - Prismatic Evolutions - Holo Stamped - ACE 10 Gem Mint,- Prismatic Evolutions -,Prismatic Evolutions,1.0
sv06-173,sv06,173,Infernape,Twilight Masquerade,ACE 10,£73.50,Sold 29 Mar 2026,Pokémon TCG Infernape IR 173/167 - Twilight Masquerade ACE 10 GEM MINT,- Twilight Masquerade ACE,Twilight Masquerade,0.905
sv08.5-006,sv08.5,6,Leafeon ex,Prismatic Evolutions,ACE 10,£49.95,Sold 29 Mar 2026,Pokemon TCG Leafeon Ex 006/131 Stamped Prismatic Evolutions ACE 10,Stamped Prismatic Evolutions ACE,Prismatic Evolutions,0.769
sv09-184,sv09,184,Lillie's Clefairy ex,Journey Together,ACE 9,£94.82,Sold 29 Mar 2026,Lillie’s Clefairy ex 184/159 Journey Together Graded ACE 9,Journey Together Graded ACE,Journey Together,0.744
sv08.5-074,sv08.5,74,Eevee,Prismatic Evolutions,ACE 9,£14.00,Sold 29 Mar 2026,Eevee Pokemon Day Stamp 074/131 ACE 9 Prismatic Evolutions Set TCG Card English,ACE 9 Prismatic Evolutions,Prismatic Evolutions,0.87
lc-9,lc,9,Dark Vaporeon,Legendary Collection,ACE 8,£67.08,Sold 29 Mar 2026,ACE 8 Dark Vaporeon💧 REGRADE?💰 9/110 Legendary Collection Rare,Legendary Collection Rare,Legendary Collection,0.889
swsh12-211,swsh12,211,Lugia VSTAR,Silver Tempest,ACE 9,£26.00,Sold 29 Mar 2026,Lugia VSTAR Gold Full Art 211/195 Silver Tempest Ace 9 Pokemon Card English,Silver Tempest Ace 9,Silver Tempest,0.824
me02-013,me02,13,Mega Charizard X ex,Phantasmal Flames,ACE 10,£31.89,Sold 29 Mar 2026,Ace 10 Mega Charizard X EX 013/094 - Phantasmal Flames - Perfect Subgrades,- Phantasmal Flames -,Phantasmal Flames,1.0
me02-106,me02,106,Meowth,Phantasmal Flames,ACE 10,£52.04,Sold 29 Mar 2026,Meowth 106/094 Illustration Rare Phantasmal Flames ACE 10 *Perfect Subgrades*,Illustration Rare Phantasmal Flames,Phantasmal Flames,0.654
sv05-176,sv05,176,Arbok,Temporal Forces,ACE 10,£47.50,Sold 29 Mar 2026,Arbok 176/162 - SV05: Temporal Forces IR - ACE 10,- SV05: Temporal Forces,Temporal Forces,0.857
sv01-183,sv01,183,Penny,Scarlet & Violet,ACE 9,£47.50,Sold 29 Mar 2026,Pokémon TCG Charizard EX 183/165 Scarlet & Violet 151 Card ACE 9 ref381,Scarlet & Violet 151,Scarlet & Violet,0.882
ex14-42,ex14,42,Wartortle,Crystal Guardians,ACE 9,£42.04,Sold 29 Mar 2026,Wartortle 42/100 Pokemon TCG Crystal Guardians Reverse Holo Stamped Graded ACE 9,Pokemon TCG Crystal Guardians,Crystal Guardians,0.739
sm11-54,sm11,54,Raichu & Alolan Raichu GX,Unified Minds,ACE 9,£39.99,Sold 29 Mar 2026,Raichu & Alolan Raichu GX 54/236 Unified Minds Ace 9 Mint Pokemon Card,Unified Minds Ace 9,Unified Minds,0.812
sv02-227,sv02,227,Flamigo,Paldea Evolved,ACE 9,£25.00,Sold 29 Mar 2026,Flamigo Illustration Rare 227/193 Paldea Evolved ACE 9 Matching Label,Paldea Evolved ACE 9,Paldea Evolved,0.824
sv04-247,sv04,247,Tapu Koko ex,Paradox Rift,ACE 9,£19.50,Sold 29 Mar 2026,Tapu Koko ex 247/182 Sv04: Paradox Rift Holo Ace 9,Sv04: Paradox Rift Holo,Paradox Rift,0.706
me02-097,me02,97,Dewgong,Phantasmal Flames,ACE 10,£35.00,Sold 29 Mar 2026,Dewgong 097/094 Phantasmal Flames Illustration Rare ACE 10 Perfect Subgrades 🦭,Phantasmal Flames Illustration Rare,Phantasmal Flames,0.654
swsh12.5-GG35,swsh12.5,GG35,Leafeon VSTAR,Crown Zenith,ACE 10,£99.50,Sold 29 Mar 2026,Leafeon VSTAR GG35/GG70 ACE 10 Crown Zenith Pokemon TCG (Perfect Subgrades),ACE 10 Crown Zenith,Crown Zenith,0.774
